Page,Key,English,Arabic (Current),Arabic (Corrected),Notes
portal:marketplacePortal,registerNow,Register Now,سجّل الآن,,
portal:marketplacePortal,sectionAmenities,The Lifestyle,أسلوب الحياة,,
portal:marketplacePortal,sectionAmenitiesSub,World-Class Amenities,مرافق ذات مستوى عالمي,,
portal:marketplacePortal,sectionCta,Ready to Take the Next Step?,هل أنت مستعد للخطوة التالية؟,,
portal:marketplacePortal,sectionCtaSub,"Register for exclusive pricing, floor plans, brochures, and priority viewing appointments.",سجّل للحصول على الأسعار الحصرية، والمخططات الطابقية، والكتيبات التعريفية، وأولوية حجز مواعيد المعاينة.,,
portal:marketplacePortal,sectionInvestment,Investment Snapshot,نبذة استثمارية,,
portal:marketplacePortal,sectionInvestmentSub,Why Vista Residences,لماذا فيستا ريزيدنسز؟,,
portal:marketplacePortal,sectionResidences,Available Residences,الوحدات السكنية المتاحة,,
portal:marketplacePortal,sectionResidencesSub,Find Your Perfect Residence,اعثر على مسكنك المثالي,,
portal:marketplacePortal,statsBeds,Bedrooms,غرف نوم,,
portal:marketplacePortal,statsCompletion,Completion,موعد التسليم,,
portal:marketplacePortal,statsFloors,Floors,طابقًا,,
portal:marketplacePortal,statsUnits,Premium Units,وحدة سكنية فاخرة,,
portal:marketplacePortal,toastBooking,Viewing request sent — we'll contact you within 48 hours,تم إرسال طلب المعاينة — سنتواصل معك خلال ٤٨ ساعة,,
portal:marketplacePortal,toastBrochure,Brochure downloaded,تم تحميل الكتيب,,
portal:marketplacePortal,toastCompare,Added to comparison,تمت الإضافة إلى قائمة المقارنة,,
portal:marketplacePortal,toastCompareRemove,Removed from comparison,تمت الإزالة من قائمة المقارنة,,
portal:marketplacePortal,toastEmailSent,Brochure sent to your email,تم إرسال الكتيب إلى بريدك الإلكتروني,,
portal:marketplacePortal,toastFloorPlan,Floor plan opened,تم فتح المخطط الطابقي,,
portal:marketplacePortal,toastLeadCaptured,Thank you! Processing your request...,شكرًا لك! جارٍ معالجة طلبك...,,
portal:marketplacePortal,toastPricing,Pricing details sent to your email,تم إرسال تفاصيل الأسعار إلى بريدك الإلكتروني,,
portal:marketplacePortal,toastRegistered,You're already registered!,أنت مسجّل بالفعل!,,
portal:marketplacePortal,unitBook,Book Viewing,حجز موعد معاينة,,
portal:marketplacePortal,unitBrochure,Brochure,الكتيب التعريفي,,
portal:marketplacePortal,unitCompare,Compare,مقارنة,,
portal:marketplacePortal,unitFloorPlan,Floor Plan,المخطط الطابقي,,
portal:marketplacePortal,unitPricing,Get Exact Pricing,الحصول على السعر الدقيق,,
portal:vipPortal,booking.afternoon,Afternoon (12PM-4PM),ظُهرًا (١٢:٠٠–٤:٠٠),,
portal:vipPortal,booking.date,Preferred Date,التاريخ المُفضَّل,,
portal:vipPortal,booking.email,Email Address,البريد الإلكترونيّ,,
portal:vipPortal,booking.evening,Evening (4PM-7PM),مساءً (٤:٠٠–٧:٠٠),,
portal:vipPortal,booking.morning,Morning (9AM-12PM),صباحًا (٩:٠٠–١٢:٠٠),,
portal:vipPortal,booking.name,Full Name,الاسم الكامل,,
portal:vipPortal,booking.note,Your information is protected. We will contact you within 24 hours.,معلوماتكم محميّة بالكامل. سنتواصل معكم خلال ٢٤ ساعة.,,
portal:vipPortal,booking.notes,Additional Notes,ملاحظات إضافيّة,,
portal:vipPortal,booking.phone,Phone Number,رقم الهاتف,,
portal:vipPortal,booking.preferred,Preferred Residence,المسكن المُفضَّل,,
portal:vipPortal,booking.submit,Request Private Viewing,طلب معاينة خاصّة,,
portal:vipPortal,booking.success,Viewing Request Submitted,تمّ تقديم طلب المعاينة,,
portal:vipPortal,booking.successDesc,Thank you! Your dedicated advisor will contact you within 24 hours to confirm your private viewing.,شكرًا لكم! سيتواصل معكم مستشاركم المُخصَّص خلال ٢٤ ساعة لتأكيد موعد المعاينة الخاصّة.,,
portal:vipPortal,booking.successRef,Reference,الرقم المرجعيّ,,
portal:vipPortal,booking.time,Preferred Time,الوقت المُفضَّل,,
portal:vipPortal,brochureModal.desc,Your personalized digital brochure has been prepared with exclusive details.,تمّ إعداد كتيّبكم الرقميّ المُخصَّص بتفاصيل حصريّة.,,
portal:vipPortal,brochureModal.download,Download Brochure PDF,تحميل الكتيّب بصيغة PDF,,
portal:vipPortal,brochureModal.downloading,Preparing your brochure...,جارٍ إعداد الكتيّب...,,
portal:vipPortal,brochureModal.email,Send to Email,إرسال إلى البريد الإلكترونيّ,,
portal:vipPortal,brochureModal.includes,Brochure includes:,يتضمّن الكتيّب:,,
portal:vipPortal,brochureModal.items,"Detailed floor plans & specifications | Premium finishes catalog | Amenity & lifestyle overview | Investment analysis & payment plans | Location & connectivity map","مخطّطات تفصيليّة ومواصفات دقيقة | كتالوج التشطيبات الفاخرة | نظرة شاملة على المرافق ونمط الحياة | تحليل استثماريّ وخطط سداد مرنة | خريطة الموقع وشبكة المواصلات",,
portal:vipPortal,brochureModal.ready,Brochure Ready,الكتيّب جاهز,,
portal:vipPortal,brochureModal.title,Digital Brochure,الكتيّب الرقميّ,,
portal:vipPortal,compareModal.bedrooms,Bedrooms,غرف النوم,,
portal:vipPortal,compareModal.category,Category,الفئة,,
portal:vipPortal,compareModal.empty,Add residences to compare by clicking the ⚖️ icon on unit cards.,أضِف مساكن للمقارنة بالضغط على رمز ⚖️ في بطاقات الوحدات.,,
portal:vipPortal,compareModal.feature,Feature,الميزة,,
portal:vipPortal,compareModal.floor,Floor,الطابق,,
portal:vipPortal,compareModal.price,Price,السعر,,
portal:vipPortal,compareModal.remove,Remove,إزالة,,
portal:vipPortal,compareModal.size,Size,المساحة,,
portal:vipPortal,compareModal.title,Compare Residences,مقارنة المساكن,,
portal:vipPortal,compareModal.view,View,الإطلالة,,
portal:vipPortal,dir,ltr,rtl,,
portal:vipPortal,floorPlanModal.balcony,Balcony / Terrace,الشُّرفة / التراس,,
portal:vipPortal,floorPlanModal.bathrooms,Bathrooms,دورات المياه,,
portal:vipPortal,floorPlanModal.bedrooms,Bedrooms,غرف النوم,,
portal:vipPortal,floorPlanModal.disclaimer,Floor plans are indicative and may vary. Actual dimensions confirmed upon handover.,المخطّطات استرشاديّة وقد تختلف عن الواقع. تُثبَّت الأبعاد الفعليّة عند التسليم.,,
portal:vipPortal,floorPlanModal.download,Download Floor Plan PDF,تحميل المخطّط بصيغة PDF,,
portal:vipPortal,floorPlanModal.kitchen,Kitchen,المطبخ,,
portal:vipPortal,floorPlanModal.living,Living Area,منطقة المعيشة,,
portal:vipPortal,floorPlanModal.master,Master Suite,الجناح الرئيسيّ,,
portal:vipPortal,floorPlanModal.title,Floor Plan,المخطّط الطابقيّ,,
portal:vipPortal,floorPlanModal.totalArea,Total Area,المساحة الإجماليّة,,
portal:vipPortal,footer,This is a private portal. Content is personalized for your exclusive access.,هذه بوّابة خاصّة. المحتوى مُعَدّ حصريًّا لكم.,,
portal:vipPortal,hero.badge,Private Invitation,دعوة حصريّة,,
portal:vipPortal,hero.cta,Explore Residences,استكشِف المساكن,,
portal:vipPortal,hero.ctaSecondary,Schedule Private Viewing,احجِز معاينة خاصّة,,
portal:vipPortal,hero.greeting,"Welcome,",أهلاً وسهلاً،,,
portal:vipPortal,hero.subtitle,"A curated selection of premium residences, handpicked for discerning investors who demand nothing less than extraordinary.",مجموعة مُنتقاة من المساكن الفاخرة، اختيرت بعناية للمستثمرين الذين لا يرضَون إلّا بالأرقى.,,
portal:vipPortal,hero.tagline,Your Exclusive Residence Awaits,مَسكنُكم الاستثنائيّ بانتظاركم,,
portal:vipPortal,nav.compare,Compare,مقارنة,,
portal:vipPortal,nav.lang,العربية,English,,
portal:vipPortal,nav.vip,VIP Access,الدخول المميّز,,
portal:vipPortal,paymentModal.disclaimer,Payment plans subject to approval. Terms may vary based on unit selection.,تخضع خطط السداد للموافقة المسبقة. قد تختلف الشروط بحسب الوحدة المُختارة.,,
portal:vipPortal,paymentModal.m1,Booking Deposit,عربون الحجز,,
portal:vipPortal,paymentModal.m1d,Upon reservation,عند إتمام الحجز,,
portal:vipPortal,paymentModal.m2,First Installment,القسط الأوّل,,
portal:vipPortal,paymentModal.m2d,Within 30 days,خلال ٣٠ يومًا,,
portal:vipPortal,paymentModal.m3,Construction 30%,مرحلة البناء ٣٠٪,,
portal:vipPortal,paymentModal.m3d,Upon 30% completion,عند إنجاز ٣٠٪ من الأعمال,,
portal:vipPortal,paymentModal.m4,Construction 60%,مرحلة البناء ٦٠٪,,
portal:vipPortal,paymentModal.m4d,Upon 60% completion,عند إنجاز ٦٠٪ من الأعمال,,
portal:vipPortal,paymentModal.m5,Handover,التسليم,,
portal:vipPortal,paymentModal.m5d,Upon key handover,عند تسليم المفتاح,,
portal:vipPortal,paymentModal.m6,Post-Handover,ما بعد التسليم,,
portal:vipPortal,paymentModal.m6d,12 months after handover,١٢ شهرًا بعد التسليم,,
portal:vipPortal,paymentModal.milestones,Payment Milestones,مراحل السداد,,
portal:vipPortal,paymentModal.plan6040,60/40 Plan,خطّة ٦٠/٤٠,,
portal:vipPortal,paymentModal.plan6040Desc,60% during construction · 40% on handover,٦٠٪ أثناء مرحلة البناء · ٤٠٪ عند التسليم,,
portal:vipPortal,paymentModal.plan7030,70/30 Plan,خطّة ٧٠/٣٠,,
portal:vipPortal,paymentModal.plan7030Desc,70% during construction · 30% post-handover (12 months),٧٠٪ أثناء مرحلة البناء · ٣٠٪ بعد التسليم (١٢ شهرًا),,
portal:vipPortal,paymentModal.requestCall,Request Payment Consultation,طلب استشارة بشأن خطّة السداد,,
portal:vipPortal,paymentModal.subtitle,Flexible payment structure designed for investors,هيكل دفع مَرِن مُصمَّم خصّيصًا للمستثمرين,,
portal:vipPortal,paymentModal.title,Payment Plan,خطّة السداد,,
portal:vipPortal,paymentModal.totalPrice,Total Price,السعر الإجماليّ,,
portal:vipPortal,poweredBy,Powered by,بدعم من,,
portal:vipPortal,sections.amenities,The Lifestyle,نمط الحياة الراقي,,
portal:vipPortal,sections.amenitiesSub,Curated Experiences Beyond the Ordinary,تجارب مُنتقاة تتجاوز حدود المألوف,,
portal:vipPortal,sections.contact,Private Consultation,استشارة خاصّة,,
portal:vipPortal,sections.contactHint,Your dedicated advisor will arrange an exclusive tour,سيتولّى مستشاركم المُخصَّص ترتيب جولة حصريّة لكم,,
portal:vipPortal,sections.contactSub,Schedule Your Private Viewing,احجِز معاينتكم الخاصّة,,
portal:vipPortal,sections.investment,The Opportunity,الفرصة الاستثماريّة,,
portal:vipPortal,sections.investmentSub,Strategic Value in Every Detail,قيمة استراتيجيّة في كلّ تفصيل,,
portal:vipPortal,sections.residences,The Residences,المساكن الفاخرة,,
portal:vipPortal,sections.residencesHint,Select any residence to explore full details,اختَر أيّ مسكن لاستكشاف تفاصيله الكاملة,,
portal:vipPortal,sections.residencesSub,Where Vision Meets the Skyline,حيثُ تلتقي الرؤية بأُفق المدينة,,
portal:vipPortal,stats.completion,Completion,موعد التسليم,,
portal:vipPortal,stats.floors,Floors of Luxury,طابقًا من الفخامة,,
portal:vipPortal,stats.roi,Projected ROI,العائد المتوقّع,,
portal:vipPortal,stats.units,Premium Units,وحدة فاخرة,,
portal:vipPortal,toast.advisorNotified,Your dedicated advisor has been notified,تمّ إبلاغ مستشاركم المُخصَّص,,
portal:vipPortal,toast.booking,Private viewing request submitted,تمّ تقديم طلب المعاينة الخاصّة,,
